# Source: EPA Power Profiler crosswalk (USEPA/power-profiler GitHub, eGRID2023).
# (zip, wires utility) grain — feeds zip_supplier_candidates for non-CCA rows.
zip,state,eiaid,utility_name,subregion,predominant
13671,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
13672,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
13673,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
13674,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
13675,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
13676,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
13677,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
13678,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
13679,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
13680,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
13681,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
13682,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
13683,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
13684,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
13685,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
13687,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
13690,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
13691,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
13692,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
13693,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
13694,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
13695,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
13696,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
13697,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
13699,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
13730,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13731,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13732,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13732,NY,14711,Pennsylvania Electric Co,RFCE,FALSE
13733,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13734,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13736,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13737,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13738,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
13739,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13740,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13743,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13744,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13745,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13746,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13747,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13748,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13748,NY,14711,Pennsylvania Electric Co,RFCE,FALSE
13749,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13750,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13750,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
13751,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13752,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13753,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13754,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13754,NY,14711,Pennsylvania Electric Co,RFCE,FALSE
13755,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13756,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13757,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13758,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13760,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13761,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13762,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13763,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13774,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13775,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13776,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13777,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13778,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13780,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13782,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13783,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13783,NY,14711,Pennsylvania Electric Co,RFCE,FALSE
13784,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
13786,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13787,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13788,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13790,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13794,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13795,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13795,NY,14711,Pennsylvania Electric Co,RFCE,FALSE
13796,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13797,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13801,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13802,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13803,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13803,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
13804,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13806,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13807,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13808,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13809,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13810,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13811,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13812,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13812,NY,14711,Pennsylvania Electric Co,RFCE,FALSE
13813,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13814,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13815,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13820,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13820,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
13825,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13826,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13827,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13827,NY,14711,Pennsylvania Electric Co,RFCE,FALSE
13830,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13832,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13833,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13834,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13835,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13835,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
13838,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13839,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13840,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13841,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13842,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13843,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13844,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13845,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13846,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13847,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13848,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13849,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13850,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13850,NY,14711,Pennsylvania Electric Co,RFCE,FALSE
13851,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13856,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13859,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13860,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13861,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13862,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13863,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13864,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13865,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13865,NY,14711,Pennsylvania Electric Co,RFCE,FALSE
13901,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13902,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13903,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13903,NY,14711,Pennsylvania Electric Co,RFCE,FALSE
13904,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
13905,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14001,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14001,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14004,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14004,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14005,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14006,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14008,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14009,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14009,NY,16183,Rochester Gas & Electric Corp,NYUP,FALSE
14009,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14010,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14010,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14011,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14011,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14012,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14013,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14020,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14021,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14024,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14024,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14024,NY,16183,Rochester Gas & Electric Corp,NYUP,FALSE
14025,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14026,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14027,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14028,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14029,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14030,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14030,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14031,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14031,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14032,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14032,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14033,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14034,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14035,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14036,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14036,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14037,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14038,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14039,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14040,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14040,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14041,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14042,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14042,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14043,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14047,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14048,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14051,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14051,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14052,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14054,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14054,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14055,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14055,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14056,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14057,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14057,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14058,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14059,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14060,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14060,NY,16183,Rochester Gas & Electric Corp,NYUP,FALSE
14061,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14062,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14062,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14063,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14065,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14065,NY,16183,Rochester Gas & Electric Corp,NYUP,FALSE
14066,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14066,NY,16183,Rochester Gas & Electric Corp,NYUP,FALSE
14066,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14067,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14067,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14068,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14068,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14069,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14070,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14070,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14072,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14075,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14075,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14080,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14081,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14081,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14082,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14083,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14085,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14086,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14091,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14092,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14094,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14094,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14095,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14098,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14101,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14102,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14103,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14105,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14107,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14108,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14109,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14110,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14111,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14111,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14112,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14113,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14113,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14120,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14125,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14126,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14127,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14127,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14129,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14129,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14130,NY,16183,Rochester Gas & Electric Corp,NYUP,TRUE
14131,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14132,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14133,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14134,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14134,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14135,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14136,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14136,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14138,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14138,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14139,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14140,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14141,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14141,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14143,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14144,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14145,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14150,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14151,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14166,NY,1117,Niagara Mohawk Power Corp [National Grid Plc],NYUP,TRUE
14167,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14167,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14168,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14169,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14170,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14171,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14171,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14172,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14173,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14173,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14174,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14201,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14202,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14203,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14204,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14205,NY,1117,Niagara Mohawk Power Corp [National Grid Plc],NYUP,TRUE
14206,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14207,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14208,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14209,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14210,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14211,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14212,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14213,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14214,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14215,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14216,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14217,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14218,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14218,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14219,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14220,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14221,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14221,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14222,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14223,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14224,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14224,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14225,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14225,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14226,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14227,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14227,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14228,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14228,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14231,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14233,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14240,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14241,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14260,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14261,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14263,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14264,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14265,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14267,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14269,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14270,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14272,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14273,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14276,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14280,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14301,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14302,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14303,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14304,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14305,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14410,NY,16183,Rochester Gas & Electric Corp,NYUP,TRUE
14411,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14413,NY,16183,Rochester Gas & Electric Corp,NYUP,TRUE
14414,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14415,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14416,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14416,NY,16183,Rochester Gas & Electric Corp,NYUP,FALSE
14418,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14420,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14420,NY,16183,Rochester Gas & Electric Corp,NYUP,FALSE
14422,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14423,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14424,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14424,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14424,NY,16183,Rochester Gas & Electric Corp,NYUP,FALSE
14425,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14425,NY,16183,Rochester Gas & Electric Corp,NYUP,FALSE
14427,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14427,NY,16183,Rochester Gas & Electric Corp,NYUP,FALSE
14428,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14428,NY,16183,Rochester Gas & Electric Corp,NYUP,FALSE
14429,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14430,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14432,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14432,NY,16183,Rochester Gas & Electric Corp,NYUP,FALSE
14433,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14433,NY,16183,Rochester Gas & Electric Corp,NYUP,FALSE
14435,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14435,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14437,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14437,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14437,NY,16183,Rochester Gas & Electric Corp,NYUP,FALSE
14441,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14443,NY,16183,Rochester Gas & Electric Corp,NYUP,TRUE
14445,NY,16183,Rochester Gas & Electric Corp,NYUP,TRUE
14449,NY,16183,Rochester Gas & Electric Corp,NYUP,TRUE
14450,NY,16183,Rochester Gas & Electric Corp,NYUP,TRUE
14450,NY,5930,Village of Fairport - (NY),NYUP,FALSE
14452,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14453,NY,16183,Rochester Gas & Electric Corp,NYUP,TRUE
14454,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14454,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14456,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14461,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14462,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14462,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14463,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14464,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14466,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14467,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14467,NY,16183,Rochester Gas & Electric Corp,NYUP,FALSE
14468,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14468,NY,16183,Rochester Gas & Electric Corp,NYUP,FALSE
14469,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14469,NY,16183,Rochester Gas & Electric Corp,NYUP,FALSE
14470,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14471,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14471,NY,16183,Rochester Gas & Electric Corp,NYUP,FALSE
14471,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
14472,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14472,NY,16183,Rochester Gas & Electric Corp,NYUP,FALSE
14475,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14475,NY,16183,Rochester Gas & Electric Corp,NYUP,FALSE
14476,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14477,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14478,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14479,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14480,NY,13573,Niagara Mohawk Power Corp.,NYUP,TRUE
14481,NY,13511,New York State Elec & Gas Corp,NYUP,TRUE
14481,NY,16183,Rochester Gas & Electric Corp,NYUP,FALSE
14481,NY,13573,Niagara Mohawk Power Corp.,NYUP,FALSE
